id,simTime,predprey,lifespan,RanW,caughtBy,byRanW
0,2883.586004972458,prey,730.3630559444427,False,19,True
1,2887.6053779125214,pred,284.9167459011078,False,29,False
16,2901.6484220027924,prey,423.3519489765167,True,2,False
17,2911.6827549934387,pred,156.5869209766388,True,14,True
11,2913.6849739551544,prey,244.84330105781555,False,0,False
13,2927.741940975189,prey,1380.5827589035034,True,2,False
28,2931.7438399791718,prey,2636.838679075241,False,2,False
26,2931.7438399791718,pred,76.25691103935242,False,9,False
23,2933.7532749176025,prey,455.4511048793793,False,2,False
6,2951.8221259117126,prey,307.0427269935608,False,29,False
14,2951.8221259117126,pred,216.78201389312744,True,9,False
24,2971.904475927353,pred,140.52402687072754,False,10,True
5,2993.971906900406,pred,128.45439386367798,False,9,False
20,3004.0278289318085,prey,367.2570788860321,True,6,False
25,3016.0848309993744,pred,148.5599000453949,False,9,False
9,3040.1712980270386,pred,297.1096019744873,False,1,True
12,3066.2661690711975,pred,196.7312262058258,False,9,False
4,3068.267338037491,prey,267.0065290927887,False,19,True
16,3092.3310930728912,pred,190.67418909072876,False,2,False
0,3120.4147379398346,pred,236.82018494606018,False,19,True
11,3150.516326904297,pred,236.8228838443756,False,0,True
28,3182.611347913742,pred,250.85953998565674,True,2,False
26,3206.699131965637,prey,144.43576312065125,False,6,False
5,3212.7171590328217,prey,166.5168330669403,False,29,False
23,3212.7171590328217,pred,278.9551661014557,False,2,False
25,3224.7435269355774,prey,142.43972396850586,True,29,False
13,3242.8163130283356,pred,315.0656180381775,False,2,False
2,3274.9317989349365,pred,822.6921598911285,False,29,False
19,3309.0444009304047,pred,445.5372860431671,True,9,False
3,3309.0444009304047,prey,419.43878388404846,False,29,False
4,3343.156389951706,pred,274.88028597831726,True,19,False
24,3343.156389951706,prey,148.5061318874359,False,10,True
2,3359.2029869556427,prey,84.26567506790161,True,3,True
10,3363.2097539901733,prey,600.0991780757904,True,24,False
5,3373.2468729019165,pred,160.52096486091614,False,29,False
25,3405.358397960663,pred,180.60602688789368,True,29,False
12,3433.463940858841,prey,300.9959077835083,False,20,False
6,3437.4778008461,pred,485.6474759578705,False,29,False
10,3471.6032168865204,pred,108.3854079246521,True,24,False
7,3471.6032168865204,prey,1193.982547044754,False,5,False
0,3477.6174330711365,prey,357.19713711738586,True,26,True
8,3491.6620960235596,prey,628.1486899852753,False,7,True
9,3493.6698429584503,prey,278.95221400260925,False,7,True
29,3499.7028229236603,pred,1599.2739629745483,False,3,True
15,3501.703306913376,prey,638.2045450210571,False,20,False
2,3527.8027749061584,pred,168.59142589569092,True,3,True
8,3557.8787949085236,pred,66.20808696746826,True,7,True
22,3581.954484939575,prey,176.59608697891235,True,26,True
18,3581.954484939575,prey,846.920618057251,False,20,False
7,3585.9637689590454,pred,114.34861993789673,True,5,False
12,3616.0664789676666,pred,182.59381890296936,True,20,False
0,3648.1516919136047,pred,170.52577900886536,False,26,True
3,3682.2478790283203,pred,373.1913821697235,True,29,False
23,3682.2478790283203,prey,445.456228017807,False,2,False
25,3702.3093609809875,prey,296.9452431201935,False,22,False
19,3702.3093609809875,prey,242.76059794425964,False,23,True
16,3702.3093609809875,prey,489.5922019481659,True,23,True
9,3710.3330068588257,pred,216.65504384040833,False,7,True
15,3740.4107139110565,pred,238.6986379623413,True,20,False
25,3772.542746067047,pred,70.22495222091675,False,22,False
26,3806.668555021286,pred,599.9609179496765,True,6,False
6,3806.668555021286,prey,34.12580895423889,False,29,False
5,3824.7253918647766,prey,419.36699390411377,False,22,False
19,3838.7815668582916,pred,136.45461082458496,False,23,True
15,3856.8720650672913,prey,116.45567917823792,False,6,True
17,3868.9088468551636,prey,957.2203798294067,False,24,False
23,3868.9088468551636,pred,186.6492428779602,True,2,False
27,3878.9265129566193,prey,1019.4353580474854,False,24,False
1,3890.9555599689484,prey,479.57700395584106,True,5,False
16,3896.9729318618774,pred,194.63680481910706,False,23,False
20,3927.0576169490814,pred,923.0214049816132,False,6,True
17,3959.1904289722443,pred,90.27349996566772,True,24,False
29,3985.273915052414,prey,323.091854095459,False,22,False
18,3991.2965240478516,pred,409.3246581554413,True,20,False
27,4025.399066925049,pred,146.4642300605774,False,24,False
21,4025.399066925049,prey,848.7984969615936,False,29,False
14,4045.4723699092865,prey,826.7441120147705,False,21,False
5,4057.5129809379578,pred,232.7789568901062,False,22,False
6,4091.6439909934998,pred,284.9634530544281,True,29,False
9,4091.6439909934998,prey,0.0,True,7,True
15,4125.734333992004,pred,268.85335397720337,False,6,False
20,4125.734333992004,prey,0.0,False,6,False
24,4159.854418992996,pred,816.6860740184784,False,10,True
7,4159.854418992996,prey,467.57101106643677,True,5,False
0,4179.908179998398,prey,407.3654339313507,False,7,True
22,4191.942631959915,pred,609.9797780513763,False,26,True
10,4214.005934000015,prey,736.3885009288788,True,9,False
29,4224.035378932953,pred,238.75203704833984,False,22,False
14,4258.139037847519,pred,212.6582407951355,False,21,False
16,4258.139037847519,prey,361.16055393218994,False,23,False
8,4266.17295384407,prey,525.7622399330139,False,9,False
7,4290.240268945694,pred,130.37381196022034,True,5,False
12,4294.244693040848,prey,553.8339791297913,False,8,False
3,4304.2697858810425,prey,622.0164248943329,True,16,False
1,4320.321953058243,pred,429.3580071926117,False,5,False
21,4352.44296002388,pred,327.03212809562683,False,29,True
12,4386.906581878662,pred,92.65330791473389,False,8,False
13,4386.906581878662,prey,1111.9747829437256,False,2,False
17,4413.006403923035,prey,112.74426794052124,False,10,True
16,4419.021898031235,pred,160.87066197395325,False,23,False
7,4429.079488039017,prey,110.76792001724243,True,8,False
9,4451.1618020534515,pred,359.5052909851074,False,7,True
13,4485.267745018005,pred,98.34899997711182,False,2,False
6,4485.267745018005,prey,261.2323660850525,False,29,True
27,4503.325995922089,prey,229.13968086242676,True,17,False
18,4507.341462850571,prey,231.1497437953949,False,17,False
10,4515.367486000061,pred,301.35328698158264,True,9,False
27,4547.470566034317,pred,44.136500120162964,True,17,False
23,4567.525730848312,prey,510.0127499103546,False,6,True
20,4579.591238021851,pred,453.8449649810791,False,6,True
3,4613.691216945648,pred,309.4129660129547,False,16,True
16,4613.691216945648,prey,12.034897089004517,True,23,False
5,4615.7029910087585,prey,558.1843190193176,False,6,True
26,4639.78435587883,prey,584.2726318836212,True,23,False
0,4643.804169893265,pred,463.8874759674072,True,7,True
19,4647.81577706337,prey,592.304053068161,False,23,False
8,4673.887068986893,pred,407.705717086792,False,9,False
17,4705.999566078186,pred,292.984580039978,False,10,False
29,4712.024710893631,prey,132.4334728717804,True,18,False
7,4738.1106770038605,pred,309.02312898635864,True,8,False
12,4770.246041059494,prey,154.54305005073547,False,18,False
16,4770.246041059494,pred,156.54274606704712,False,23,False
22,4772.2490429878235,prey,192.6578049659729,False,18,False
8,4774.257732868195,prey,100.36483383178711,False,26,True
6,4800.328633069992,pred,315.0488791465759,True,29,True
5,4832.4538559913635,pred,216.7421760559082,False,6,False
19,4866.574265003204,pred,218.75034403800964,True,23,False
19,4866.574265003204,prey,-0.005758047103881836,False,23,False
25,4882.631026983261,prey,1110.082281112671,False,18,False
15,4894.654345989227,prey,156.54366898536682,True,22,True
29,4896.660465955734,pred,184.62731099128723,True,18,False
26,4928.754057884216,pred,288.9612629413605,True,23,False
8,4962.882256031036,pred,188.61605095863342,False,26,False
28,4962.882256031036,prey,1780.2653939723969,True,2,False
17,4978.92405796051,prey,222.74780702590942,False,18,False
1,4982.945994853973,prey,547.8473629951477,True,28,False
21,4984.953180074692,prey,565.931282043457,False,28,False
13,4986.954158067703,prey,497.67152404785156,False,28,False
4,4988.958586931229,prey,1645.796618938446,True,28,False
12,4988.958586931229,pred,218.70409107208252,False,18,False
0,4998.986173868179,prey,292.9866077899933,False,17,False
24,5009.026130914688,prey,724.7951149940491,False,1,False
19,5011.030951023102,pred,144.44459009170532,True,23,False
25,5035.11287689209,pred,152.4736590385437,True,18,False
7,5043.138231992722,prey,305.0219089984894,True,23,False
22,5059.182671070099,pred,286.92515802383423,True,18,False
18,5085.253700971603,pred,577.9036610126495,False,17,False
15,5113.336062908173,pred,218.67291498184204,False,22,True
21,5143.4207239151,pred,158.45927000045776,True,28,False
4,5175.569123983383,pred,186.60199093818665,False,28,False
13,5209.667816877365,pred,222.70501399040222,False,28,False
19,5209.667816877365,prey,198.63100481033325,True,23,False
5,5211.676394939423,prey,278.90319299697876,False,7,False
14,5223.72342300415,prey,804.7015249729156,False,24,False
6,5225.731652975082,prey,361.168044090271,False,0,False
16,5229.744992017746,prey,218.71404099464417,False,19,False
28,5235.768737077713,pred,272.87403202056885,False,2,False
17,5263.868979930878,pred,284.9364490509033,False,18,True
1,5293.989650011063,pred,311.0354869365692,False,28,True
23,5326.095957040787,pred,758.5621411800385,False,6,True
0,5360.221687078476,pred,361.22731614112854,False,17,False
28,5360.221687078476,prey,96.35270714759827,True,2,False
20,5388.341623067856,prey,808.7448680400848,False,7,False
5,5392.369876861572,pred,180.68503785133362,False,7,False
8,5408.402181863785,prey,363.2618010044098,False,7,False
24,5424.478241920471,pred,415.4434850215912,False,1,True
26,5426.490704059601,prey,379.3414740562439,False,7,False
15,5434.512095928192,prey,321.1703929901123,True,28,True
27,5454.588015079498,prey,395.4053440093994,True,15,True
6,5454.588015079498,pred,228.84807109832764,True,0,False
17,5474.658000946045,prey,210.78293704986572,False,27,False
14,5484.699020862579,pred,260.96722984313965,False,24,False
19,5514.810620069504,pred,305.1307179927826,False,23,False
23,5542.903501987457,prey,216.80176711082458,False,7,False
16,5544.9095158576965,pred,315.1566848754883,True,19,False
20,5576.9884650707245,pred,188.6385350227356,True,7,False
18,5595.0385110378265,prey,373.3225221633911,True,28,True
8,5609.087729930878,pred,200.6772038936615,False,7,False
26,5643.198742866516,pred,216.69942784309387,False,7,False
25,5643.198742866516,prey,529.8626799583435,False,18,False
0,5653.247062921524,prey,276.9481039047241,False,23,True
15,5675.319211959839,pred,240.7987620830536,True,28,True
11,5691.370650053024,prey,2466.627123117447,True,7,False
6,5693.37767291069,prey,148.46815705299377,False,18,False
27,5705.3987629413605,pred,250.80236792564392,False,15,False
17,5737.502358913422,pred,262.83585000038147,False,27,False
16,5757.572155952454,prey,212.65705490112305,False,28,True
14,5763.591984033585,prey,250.79222512245178,True,25,False
0,5767.600468873978,pred,114.34496688842773,True,23,True
3,5791.670331001282,prey,1151.8859751224518,False,14,False
11,5797.69673204422,pred,106.31761002540588,False,7,False
6,5829.794529914856,pred,136.4082169532776,False,18,False
13,5841.852851867676,prey,547.8632018566132,False,25,False
16,5861.915647983551,pred,104.33541107177734,True,28,True
14,5896.054834842682,pred,132.45430278778076,False,25,False
6,5896.054834842682,prey,4.012254953384399,False,18,False
12,5906.092473983765,prey,812.8241820335388,False,7,False
2,5926.14533495903,prey,2263.963274002075,False,23,True
3,5926.14533495903,pred,134.46604990959167,False,14,True
19,5942.200943946838,prey,397.29142808914185,False,23,True
18,5956.23570394516,pred,361.18884897232056,False,28,True
1,5986.319228887558,prey,692.3236498832703,True,7,False
28,5986.319228887558,pred,626.085531949997,True,2,True
15,5988.322603940964,prey,250.82024502754211,False,25,False
29,5994.352338075638,prey,870.9934771060944,True,7,False
6,6014.41002702713,pred,118.34341311454773,False,18,False
27,6028.446361064911,prey,290.94400215148926,False,25,False
10,6038.4805560112,prey,925.1444931030273,False,29,False
13,6040.488991975784,pred,198.6278579235077,False,25,False
4,6042.489837884903,prey,718.4030289649963,False,29,False
22,6050.525851964951,prey,989.3411309719086,True,29,False
17,6052.52992606163,prey,315.0219521522522,False,25,False
26,6056.543804883957,prey,130.39846992492676,True,12,True
23,6060.546472072601,pred,517.6343991756439,True,7,False
19,6082.6232669353485,pred,140.41407203674316,False,23,False
11,6104.677937030792,prey,64.18894505500793,False,17,False
7,6104.677937030792,pred,1061.5308990478516,False,23,False
15,6128.737518072128,pred,140.40674304962158,False,25,False
21,6138.75422501564,prey,182.51852107048035,True,26,True
1,6152.829078912735,pred,166.5014350414276,True,7,True
27,6178.930535078049,pred,150.4760000705719,True,25,False
3,6203.010580062866,prey,276.8506381511688,True,22,True
10,6205.0169360637665,pred,166.5278341770172,False,29,False
4,6233.125257015228,pred,190.6273820400238,True,29,False
29,6263.20751285553,pred,268.8467769622803,False,7,True
25,6295.3120470047,pred,652.1014740467072,False,18,False
12,6329.431861877441,pred,423.33124685287476,True,7,True
13,6329.431861877441,prey,288.9373049736023,False,25,True
0,6349.492438077927,prey,581.8862662315369,False,13,False
18,6353.519754886627,prey,397.2784068584442,False,26,True
17,6359.534735918045,pred,306.9967348575592,False,25,True
21,6391.652369022369,pred,252.88956308364868,True,26,True
